Fahrer;Team;Alter Start;Alter Ende;Overall Start;Overall Ende;Entwicklung;Status
Luca Haines;Vereinslos / Free Agent;25;26;62.88;62.88;+0.00;Active
Declan Kelly;Vereinslos / Free Agent;31;32;60.36;60.36;+0.00;Active
Felix Drouin;Vereinslos / Free Agent;27;28;59.06;59.06;+0.00;Active
Fidencio Alvarez;Vereinslos / Free Agent;24;25;56.77;56.77;+0.00;Active
Fabrizio Martinez Huerta;Vereinslos / Free Agent;25;26;63.04;63.04;+0.00;Active
Diego Benavides;Vereinslos / Free Agent;28;29;62.48;62.48;+0.00;Active
David Kevin Simbana;Vereinslos / Free Agent;28;29;59.65;59.65;+0.00;Active
Cristián Camilo Tobar;Vereinslos / Free Agent;31;32;61.97;61.97;+0.00;Active
Elvis Cotacachi;Vereinslos / Free Agent;26;27;61.29;61.29;+0.00;Active
Edison Velásquez;Vereinslos / Free Agent;24;25;60.34;60.34;+0.00;Active
Bryan Rosero;Vereinslos / Free Agent;25;26;61.62;61.62;+0.00;Active
William Tobay;Vereinslos / Free Agent;30;31;60.44;60.44;+0.00;Active
Simon Vogel;Vereinslos / Free Agent;24;25;63.13;63.13;+0.00;Active
Jordy Decottignies;Vereinslos / Free Agent;25;26;63.36;63.36;+0.00;Active
Alexys Brunel;AXA - Lindt;28;29;69.43;69.43;+0.00;Active
Jordan Mekem Tsakou;Vereinslos / Free Agent;25;26;57.50;57.50;+0.00;Active
Maicol Virguez;Vereinslos / Free Agent;26;27;63.32;63.32;+0.00;Active
Daan Stevens;Vereinslos / Free Agent;25;26;62.83;62.83;+0.00;Active
Benjamin Wright;Vereinslos / Free Agent;27;28;60.88;60.88;+0.00;Active
Ruddy Rodríguez;Vereinslos / Free Agent;24;25;60.86;60.86;+0.00;Active
Hugh Carthy;Toyota - Lapierre;33;34;70.73;70.72;-0.01;Active
Ryan Mullen;Novartis - SRM;32;33;70.35;70.34;-0.01;Active
Sjoerd Bax;AXA - Lindt;31;32;71.74;71.73;-0.01;Active
Hartthijs de Vries;Toyota - Lapierre;30;31;70.85;70.84;-0.01;Active
Jordan Villani;Vereinslos / Free Agent;30;31;61.40;61.39;-0.01;Active
Patrick Gamper;Falke - Scott;30;31;70.24;70.23;-0.01;Active
Cyrus Monk;Alstom - Ghost;30;31;67.58;67.57;-0.01;Active
Drew Morey;Logitech - SRAM;30;31;66.60;66.59;-0.01;Active
Hernán Aguirre;Vereinslos / Free Agent;31;32;63.19;63.18;-0.01;Active
Sylvain Moniquet;Danone - Fizik;29;30;72.34;72.33;-0.01;Active
James Fouché;Generali - Mammut;29;30;69.97;69.96;-0.01;Active
Matteo Sobrero;Generali - Mammut;30;31;73.25;73.24;-0.01;Active
Aaron Van Poucke;VW - Continental - Rose;29;30;69.17;69.16;-0.01;Active
Declan Irvine;Vereinslos / Free Agent;28;29;63.53;63.52;-0.01;Active
Adrien Guillonnet;Vereinslos / Free Agent;33;34;64.95;64.94;-0.01;Active
Jonas Rapp;Vereinslos / Free Agent;32;33;67.79;67.78;-0.01;Active
Jack Aitken;Vereinslos / Free Agent;32;33;63.52;63.51;-0.01;Active
Kent Ross;Vereinslos / Free Agent;30;31;64.12;64.11;-0.01;Active
Taku Takemura;Vereinslos / Free Agent;29;30;55.95;55.94;-0.01;Active
Carlos Miguel Salgueiro;Sennheiser - Michelin;28;29;65.46;65.45;-0.01;Active
Florentin Lecamus-Lambert;Barilla - Zwift;28;29;66.67;66.66;-0.01;Active
Casper Kruger;Vereinslos / Free Agent;31;32;61.82;61.81;-0.01;Active
Hugo Scala Jr.;Carl Zeiss - Felt;29;30;66.06;66.05;-0.01;Active
Kane Richards;Ricola - Simplon;30;31;67.28;67.27;-0.01;Active
Ollie Jones;Vereinslos / Free Agent;31;32;64.73;64.72;-0.01;Active
Conor Leahy;Vereinslos / Free Agent;28;29;60.25;60.24;-0.01;Active
Berihu Gebrailibanas;Vereinslos / Free Agent;29;30;53.65;53.64;-0.01;Active
Gal Sekne;Vereinslos / Free Agent;32;33;56.76;56.75;-0.01;Active
Gregor Mühlberger;Shimano - Tissot;33;34;72.83;72.81;-0.02;Active
Aamund Grøndahl Jansen;Vereinslos / Free Agent;33;34;66.96;66.94;-0.02;Active
Otto Vergaerde;Vereinslos / Free Agent;32;33;68.44;68.42;-0.02;Active
Sam Oomen;Generali - Mammut;31;32;71.18;71.16;-0.02;Active
Rúben Guerreiro;Allianz - Giant;33;34;72.64;72.62;-0.02;Active
Benjamin Thomas;Nintendo - Colnago;31;32;71.85;71.83;-0.02;Active
Søren Kragh Andersen;Samsung - Cube;32;33;73.52;73.50;-0.02;Active
Clément Le Boetez;Vereinslos / Free Agent;27;28;63.26;63.24;-0.02;Active
Normann Latouche;Vereinslos / Free Agent;31;32;61.06;61.04;-0.02;Active
Mateusz Kostanski;Vereinslos / Free Agent;28;29;67.05;67.03;-0.02;Active
Tasman Nankervis;Vereinslos / Free Agent;32;33;59.74;59.72;-0.02;Active
Gianni Moscon;SAP - Canyon;33;34;70.65;70.63;-0.02;Active
Alex Pritchard;Vereinslos / Free Agent;31;32;60.24;60.22;-0.02;Active
Evan McQuirk;Vereinslos / Free Agent;31;32;62.74;62.72;-0.02;Active
Colin Patterson;Vereinslos / Free Agent;31;32;62.07;62.05;-0.02;Active
Benedikt Helbig;Vereinslos / Free Agent;32;33;62.37;62.35;-0.02;Active
Cristián Rodríguez;SAP - Canyon;32;33;72.10;72.08;-0.02;Active
Roland Thalmann;Vaude - Garmin;33;34;68.72;68.70;-0.02;Active
Jannik Steimle;Michelin - Look;31;32;70.28;70.26;-0.02;Active
Juan Felipe Osorio;Vereinslos / Free Agent;32;33;63.67;63.65;-0.02;Active
Ludvik Holstad;Logitech - SRAM;28;29;66.97;66.95;-0.02;Active
Moritz Malcharek;Vereinslos / Free Agent;29;30;59.71;59.69;-0.02;Active
Clément Russo;Novartis - SRM;32;33;71.92;71.90;-0.02;Active
Jordi Warlop;Nintendo - Colnago;31;32;68.43;68.41;-0.02;Active
Szymon Tracz;Bosch - Deuter;28;29;67.01;66.99;-0.02;Active
Nicolas Saenz;Vereinslos / Free Agent;29;30;61.93;61.91;-0.02;Active
Mathias Bregnhøj;Samsung - Cube;31;32;70.08;70.06;-0.02;Active
Olav Hjemsæter;Vereinslos / Free Agent;27;28;65.10;65.08;-0.02;Active
Larry Valvasori;Vereinslos / Free Agent;31;32;63.29;63.27;-0.02;Active
Piotr Pekala;Google - Pinarello;28;29;69.34;69.32;-0.02;Active
Laurenz Rex;Toyota - Lapierre;27;28;71.53;71.51;-0.02;Active
Harold Tejada;Ferrero - Giro;30;31;73.16;73.14;-0.02;Active
Filippo Fiorelli;Philips - Santander;32;33;71.51;71.49;-0.02;Active
Simon Guglielmi;Microsoft - Tacx;30;31;71.20;71.18;-0.02;Active
Simon Carr;Novartis - SRM;28;29;71.58;71.56;-0.02;Active
Moran Vermeulen;Ricola - Simplon;30;31;65.23;65.21;-0.02;Active
Yuki Ishihara;Vereinslos / Free Agent;30;31;65.37;65.35;-0.02;Active
Eusebio Pascual;Vereinslos / Free Agent;32;33;62.93;62.91;-0.02;Active
Rory Townsend;Michelin - Look;32;33;69.32;69.30;-0.02;Active
Daniel Eichinger;Vereinslos / Free Agent;31;32;62.71;62.69;-0.02;Active
Marcin Budzinski;Swiss Re - BMC;29;30;70.06;70.04;-0.02;Active
Pawel Szóstka;Ortlieb - Sony;29;30;65.72;65.70;-0.02;Active
Henok Mulubrhan;Spotify - Cervelo;27;28;71.50;71.48;-0.02;Active
Natnael Tesfazion;Generali - Mammut;28;29;72.63;72.61;-0.02;Active
Alexandre Delettre;SAP - Canyon;29;30;70.79;70.77;-0.02;Active
Leon Echtermann;Vereinslos / Free Agent;30;31;58.13;58.11;-0.02;Active
Julien Souton;Vereinslos / Free Agent;29;30;63.96;63.94;-0.02;Active
Timo Bottin;Vereinslos / Free Agent;31;32;62.84;62.82;-0.02;Active
Axel Taillandier;Vereinslos / Free Agent;28;29;65.05;65.03;-0.02;Active
Tyler Stites;Orange - Ridley;29;30;69.96;69.94;-0.02;Active
Stalin Puentestar;Vereinslos / Free Agent;29;30;63.98;63.96;-0.02;Active
Reinaldo Arocha;Vereinslos / Free Agent;30;31;58.14;58.12;-0.02;Active
Kevin Cano;Vereinslos / Free Agent;30;31;63.71;63.69;-0.02;Active
Titouan Margueritat;Vereinslos / Free Agent;30;31;67.19;67.17;-0.02;Active
Felix Ritzinger;Haribo - Specialized;30;31;65.23;65.21;-0.02;Active
Tomas Agustín Suárez;Vereinslos / Free Agent;28;29;59.62;59.60;-0.02;Active
Matú tocek;Vereinslos / Free Agent;28;29;66.28;66.26;-0.02;Active
Onno Verheyen;Vereinslos / Free Agent;32;33;53.07;53.05;-0.02;Active
Markus Freiberger;Vereinslos / Free Agent;31;32;59.81;59.79;-0.02;Active
Jonas Lindberg;Vereinslos / Free Agent;29;30;61.72;61.70;-0.02;Active
Leandro Javier Velardez;Vereinslos / Free Agent;32;33;63.13;63.11;-0.02;Active
Moise Mugisha;SMA Solar - Bell;30;31;66.18;66.16;-0.02;Active
Uriel Sarabia;Vereinslos / Free Agent;32;33;59.69;59.67;-0.02;Active
Luis Francisco Villa;Vereinslos / Free Agent;28;29;59.45;59.43;-0.02;Active
Takahiro Koyama;Vereinslos / Free Agent;30;31;60.01;59.99;-0.02;Active
Jannes van Weele;Vereinslos / Free Agent;30;31;58.51;58.49;-0.02;Active
Joachim Strindin;Vereinslos / Free Agent;33;34;60.01;59.99;-0.02;Active
Karl-Arnold Vendelin;Vereinslos / Free Agent;30;31;56.14;56.12;-0.02;Active
Riley Sheehan;Orange - Ridley;27;28;71.48;71.46;-0.02;Active
Balázs Rózsa;Vereinslos / Free Agent;31;32;62.78;62.76;-0.02;Active
Richard Huera;Vereinslos / Free Agent;28;29;65.53;65.51;-0.02;Active
Byron Munton;Siemens - Wahoo;28;29;65.98;65.96;-0.02;Active
Nicolas Debeaumarché;Danone - Fizik;29;30;68.39;68.37;-0.02;Active
Johan Meens;Zalando - Continental;28;29;68.56;68.54;-0.02;Active
Oliver Peckover;Vereinslos / Free Agent;29;30;62.07;62.05;-0.02;Active
Daniel Stampe;Vereinslos / Free Agent;30;31;68.08;68.06;-0.02;Active
Maarten Verheyen;Vereinslos / Free Agent;28;29;63.53;63.51;-0.02;Active
Olivier Péloquin;Vereinslos / Free Agent;30;31;59.24;59.22;-0.02;Active
Oliver Dowd;Vereinslos / Free Agent;31;32;57.13;57.11;-0.02;Active
Gonçalo Santos;Vereinslos / Free Agent;31;32;62.61;62.59;-0.02;Active
Magnus Frydenlund;Vereinslos / Free Agent;30;31;58.60;58.58;-0.02;Active
Fabien Doubey;Allianz - Giant;33;34;70.73;70.70;-0.03;Active
Casper Pedersen;Lego - Bianchi;31;32;71.58;71.55;-0.03;Active
Erik Martorell;Vereinslos / Free Agent;29;30;61.25;61.22;-0.03;Active
Bo Godart;Vereinslos / Free Agent;28;29;65.16;65.13;-0.03;Active
Yusuke Kubota;Vereinslos / Free Agent;30;31;60.80;60.77;-0.03;Active
Gabriel Angel Maldonado;Vereinslos / Free Agent;33;34;53.23;53.20;-0.03;Active
Aimé De Gendt;Michelin - Look;33;34;70.62;70.59;-0.03;Active
German Nicolás Tivani;Samsung - Cube;31;32;68.96;68.93;-0.03;Active
Joshua Huppertz;Vereinslos / Free Agent;32;33;67.14;67.11;-0.03;Active
Fabian Lienhard;Nintendo - Colnago;33;34;69.49;69.46;-0.03;Active
Cole Davis;Vereinslos / Free Agent;28;29;65.82;65.79;-0.03;Active
David Dekker;Vereinslos / Free Agent;29;30;66.72;66.69;-0.03;Active
Wim Reynaerts;Vereinslos / Free Agent;32;33;62.83;62.80;-0.03;Active
Stefano Museeuw;Vereinslos / Free Agent;30;31;62.75;62.72;-0.03;Active
Oskar Nisu;Vereinslos / Free Agent;32;33;65.53;65.50;-0.03;Active
Jarrad Drizners;Vereinslos / Free Agent;28;29;68.12;68.09;-0.03;Active
Thibaut Ponsaerts;Vereinslos / Free Agent;27;28;65.75;65.72;-0.03;Active
Matteo Donegà;Vereinslos / Free Agent;29;30;61.31;61.28;-0.03;Active
Anton Albrecht;Vereinslos / Free Agent;30;31;63.96;63.93;-0.03;Active
Benjamin Le Ny;Vereinslos / Free Agent;27;28;65.36;65.33;-0.03;Active
Keigo Kusaba;Vereinslos / Free Agent;30;31;66.22;66.19;-0.03;Active
Rei Onodera;Vereinslos / Free Agent;31;32;64.02;63.99;-0.03;Active
Kazuyuki Uemasu;Vereinslos / Free Agent;30;31;53.04;53.01;-0.03;Active
Andoni López de Abetxuko;Lego - Bianchi;27;28;68.44;68.41;-0.03;Active
Alexander Cowan;Vereinslos / Free Agent;30;31;63.04;63.01;-0.03;Active
Anders Fynbo;Vereinslos / Free Agent;31;32;58.57;58.54;-0.03;Active
Hayato Tobaru;Vereinslos / Free Agent;30;31;61.87;61.84;-0.03;Active
Vladyslav Makogon;Vereinslos / Free Agent;31;32;60.54;60.51;-0.03;Active
Gabriel Mendez;Vereinslos / Free Agent;27;28;60.24;60.21;-0.03;Active
Siim Kiskonen;Vereinslos / Free Agent;30;31;64.29;64.26;-0.03;Active
Mathijs Wuyts;Vereinslos / Free Agent;28;29;58.56;58.53;-0.03;Active
Jonathan Couanon;BASF - Selle Italia;30;31;65.92;65.89;-0.03;Active
Enzo Nicolás Lujan;Vereinslos / Free Agent;30;31;61.01;60.98;-0.03;Active
Stijn Siemons;Vereinslos / Free Agent;29;30;62.00;61.97;-0.03;Active
Kevin Garcia Serna;Vereinslos / Free Agent;27;28;55.68;55.65;-0.03;Active
Joshua Lebo;Vereinslos / Free Agent;30;31;63.71;63.68;-0.03;Active
Henry York;Vereinslos / Free Agent;30;31;60.11;60.08;-0.03;Active
Zachary Rivenbark;Vereinslos / Free Agent;33;34;58.54;58.51;-0.03;Active
Olivier Brisebois;Vereinslos / Free Agent;32;33;60.56;60.53;-0.03;Active
Alain Broos;Vereinslos / Free Agent;28;29;60.94;60.91;-0.03;Active
Nick van der Meer;Vereinslos / Free Agent;33;34;65.35;65.31;-0.04;Active
Milan Menten;Ikea - Adidas;30;31;70.43;70.39;-0.04;Active
Alexander Evans;Vereinslos / Free Agent;30;31;64.39;64.35;-0.04;Active
Craig Oliver;Vereinslos / Free Agent;31;32;63.99;63.95;-0.04;Active
Dorian Godon;Spotify - Cervelo;31;32;73.58;73.54;-0.04;Active
Felix Gall;Nintendo - Colnago;29;30;74.32;74.28;-0.04;Active
Luís Gomes;Vattenfall - Focus;33;34;67.21;67.17;-0.04;Active
Felix Groß;Vereinslos / Free Agent;28;29;65.87;65.83;-0.04;Active
Philip Weber;Vereinslos / Free Agent;28;29;61.67;61.63;-0.04;Active
Sean McKenna;Vereinslos / Free Agent;33;34;57.24;57.20;-0.04;Active
Pavel Sivakov;Philips - Santander;29;30;74.17;74.13;-0.04;Active
Gonzalo Serrano;Microsoft - Tacx;32;33;71.84;71.80;-0.04;Active
Emmanuel Morin;Google - Pinarello;32;33;67.99;67.95;-0.04;Active
Filippo Conca;Spotify - Cervelo;28;29;69.96;69.92;-0.04;Active
Søren Wærenskjold;AXA - Lindt;27;28;73.16;73.12;-0.04;Active
Morné van Niekerk;Novartis - SRM;31;32;69.12;69.08;-0.04;Active
Frederik Raßmann;Vereinslos / Free Agent;27;28;63.74;63.70;-0.04;Active
Giacomo Ballabio;Nintendo - Colnago;29;30;68.80;68.76;-0.04;Active
Mattia Bais;Nintendo - Colnago;30;31;70.55;70.51;-0.04;Active
Jefferson Cepeda;Samsung - Cube;31;32;72.76;72.72;-0.04;Active
Julien Van den Brande;Vereinslos / Free Agent;32;33;61.67;61.63;-0.04;Active
Ryan Christensen;BASF - Selle Italia;30;31;65.44;65.40;-0.04;Active
Thomas Mein;Vereinslos / Free Agent;28;29;65.38;65.34;-0.04;Active
Maxime Rio;Vereinslos / Free Agent;28;29;62.49;62.45;-0.04;Active
Paul Cordon;Vereinslos / Free Agent;30;31;62.39;62.35;-0.04;Active
Foeke Dubois;Vereinslos / Free Agent;34;35;58.61;58.57;-0.04;Active
Wladimir Estefano Martínez;Vereinslos / Free Agent;29;30;60.28;60.24;-0.04;Active
Oliver Penney;Vereinslos / Free Agent;32;33;54.81;54.77;-0.04;Active
Gustavo Albarracin;Vereinslos / Free Agent;28;29;59.22;59.18;-0.04;Active
Alex Durrant-Whyte;Vereinslos / Free Agent;29;30;59.64;59.60;-0.04;Active
Francisco Lara;Vereinslos / Free Agent;31;32;62.40;62.36;-0.04;Active
Nicolas Marini;Vereinslos / Free Agent;33;34;63.13;63.09;-0.04;Active
Yeison Reyes;Alstom - Ghost;30;31;66.02;65.98;-0.04;Active
Hayato Nishio;Vereinslos / Free Agent;33;34;63.04;63.00;-0.04;Active
Petr Fiala;Vereinslos / Free Agent;31;32;62.18;62.14;-0.04;Active
Tadaaki Nakai;Vereinslos / Free Agent;30;31;63.04;63.00;-0.04;Active
Laurens Sweeck;Barilla - Zwift;33;34;66.88;66.84;-0.04;Active
Bentley Niquet-Olden;Vereinslos / Free Agent;28;29;64.40;64.36;-0.04;Active
Leison Damian Maca;Vereinslos / Free Agent;29;30;62.71;62.67;-0.04;Active
Derek Gee;ING - Schwalbe;29;30;75.14;75.10;-0.04;Active
Jesper Lindahl;Vereinslos / Free Agent;30;31;56.55;56.51;-0.04;Active
Jason Oosthuizen;Vereinslos / Free Agent;28;29;63.51;63.47;-0.04;Active
Facundo Crisafulli;Vereinslos / Free Agent;31;32;60.82;60.78;-0.04;Active
Lukas Talacka;Vereinslos / Free Agent;33;34;59.74;59.70;-0.04;Active
Timo Kielich;Orange - Ridley;27;28;71.78;71.74;-0.04;Active
Zsombor Palumby;Vereinslos / Free Agent;31;32;61.50;61.46;-0.04;Active
Robert Sierra;Vereinslos / Free Agent;30;31;63.47;63.43;-0.04;Active
Mads Søgaard;Vereinslos / Free Agent;30;31;62.38;62.34;-0.04;Active
David Drouin;Vereinslos / Free Agent;31;32;61.47;61.43;-0.04;Active
Marc Soler;Spotify - Cervelo;33;34;74.14;74.09;-0.05;Active
Daniel Felipe Martínez;ING - Schwalbe;31;32;75.27;75.22;-0.05;Active
Joris Nieuwenhuis;Alstom - Ghost;31;32;67.75;67.70;-0.05;Active
Keegan Swirbul;Vereinslos / Free Agent;31;32;66.15;66.10;-0.05;Active
Jonas Gregaard;Michelin - Look;30;31;70.59;70.54;-0.05;Active
Lukas Meiler;Haribo - Specialized;32;33;66.19;66.14;-0.05;Active
Bart Lemmen;Decathlon - Renault;31;32;72.35;72.30;-0.05;Active
Josef Dirnbauer;Vereinslos / Free Agent;29;30;64.31;64.26;-0.05;Active
Jeen de Jong;Vereinslos / Free Agent;31;32;62.33;62.28;-0.05;Active
Michal Schlegel;Vereinslos / Free Agent;32;33;66.85;66.80;-0.05;Active
Steff Cras;AXA - Lindt;31;32;73.74;73.69;-0.05;Active
Alex Peters;Vereinslos / Free Agent;33;34;65.18;65.13;-0.05;Active
Michael Kukrle;Barilla - Zwift;32;33;67.70;67.65;-0.05;Active
Chris Hamilton;Ikea - Adidas;32;33;70.23;70.18;-0.05;Active
Alex Aranburu;Novartis - SRM;31;32;73.72;73.67;-0.05;Active
Marino Kobayashi;Logitech - SRAM;33;34;66.88;66.83;-0.05;Active
Michel Ries;SAP - Canyon;29;30;69.54;69.49;-0.05;Active
Mathias Larsen;Volvic - Corratec;28;29;65.36;65.31;-0.05;Active
Xavier Cañellas;Shimano - Tissot;30;31;69.24;69.19;-0.05;Active
Antonio Jesús Soto;Danone - Fizik;32;33;69.36;69.31;-0.05;Active
Masahiro Ishigami;Vereinslos / Free Agent;29;30;65.02;64.97;-0.05;Active
Baptiste Constantin;Vereinslos / Free Agent;32;33;63.51;63.46;-0.05;Active
Marceli Boguslawski;Siemens - Wahoo;29;30;67.17;67.12;-0.05;Active
Vinzent Dorn;Vereinslos / Free Agent;29;30;67.62;67.57;-0.05;Active
Yuto Takahashi;Vereinslos / Free Agent;30;31;54.46;54.41;-0.05;Active
Viktor Meduneckij;Vereinslos / Free Agent;31;32;53.25;53.20;-0.05;Active
Quentin Bezza;SMA Solar - Bell;29;30;67.01;66.96;-0.05;Active
Leangel Linarez;Vereinslos / Free Agent;29;30;65.82;65.77;-0.05;Active
Luis Pinto;Vereinslos / Free Agent;31;32;63.32;63.27;-0.05;Active
Lorenzo Marasco;Vereinslos / Free Agent;29;30;62.82;62.77;-0.05;Active
Mateusz Rudyk;Vereinslos / Free Agent;31;32;56.92;56.87;-0.05;Active
Liam Fenner;Vereinslos / Free Agent;28;29;57.83;57.78;-0.05;Active
Gabriel Mendoza;Vereinslos / Free Agent;31;32;60.56;60.51;-0.05;Active
Dorian Foulon;Vereinslos / Free Agent;29;30;62.85;62.80;-0.05;Active
Ben Carman;Vereinslos / Free Agent;32;33;64.28;64.23;-0.05;Active
Seth Hakizimana;Vereinslos / Free Agent;31;32;59.97;59.92;-0.05;Active
Louis Perriman;Vereinslos / Free Agent;32;33;58.46;58.41;-0.05;Active
Roniel Campos;Vereinslos / Free Agent;33;34;65.14;65.09;-0.05;Active
James Jobber;Vereinslos / Free Agent;33;34;64.41;64.36;-0.05;Active
Luca Colnaghi;Vereinslos / Free Agent;28;29;68.68;68.63;-0.05;Active
Samuel Hill;Vereinslos / Free Agent;31;32;59.63;59.58;-0.05;Active
Patryk Gieracki;Oatly - Shimano;28;29;66.65;66.60;-0.05;Active
Thiago Gladich;Vereinslos / Free Agent;27;28;56.04;55.99;-0.05;Active
Ove Lillmaa;Vereinslos / Free Agent;34;35;55.29;55.24;-0.05;Active
Aurélien Philibert;Vereinslos / Free Agent;31;32;64.38;64.33;-0.05;Active
Gabriel Omar Yazan;Vereinslos / Free Agent;32;33;56.84;56.79;-0.05;Active
Simon Pellaud;Zalando - Continental;34;35;68.09;68.03;-0.06;Active
Magnus Cort Nielsen;Ferrero - Giro;34;35;74.24;74.18;-0.06;Active
Anthony Turgis;VW - Continental - Rose;33;34;71.63;71.57;-0.06;Active
Anders Skaarseth;Vereinslos / Free Agent;32;33;68.46;68.40;-0.06;Active
Lennard Kämna;Samsung - Cube;30;31;72.06;72.00;-0.06;Active
Jan Maas;Microsoft - Tacx;31;32;69.28;69.22;-0.06;Active
Michael Gogl;VW - Continental - Rose;33;34;70.58;70.52;-0.06;Active
Daniel Hoyos;Vereinslos / Free Agent;32;33;62.85;62.79;-0.06;Active
Fernando Gaviria;ING - Schwalbe;32;33;70.55;70.49;-0.06;Active
Egan Bernal;AXA - Lindt;30;31;74.32;74.26;-0.06;Active
Krists Neilands;Toyota - Lapierre;32;33;72.07;72.01;-0.06;Active
Miles Scotson;Danone - Fizik;33;34;69.36;69.30;-0.06;Active
Wout van Aert;Falke - Scott;32;33;77.54;77.48;-0.06;Active
Vincenzo Albanese;Zalando - Continental;30;31;73.28;73.22;-0.06;Active
Nick Schultz;Ikea - Adidas;32;33;71.72;71.66;-0.06;Active
Edoardo Affini;Orange - Ridley;31;32;72.08;72.02;-0.06;Active
Callum Scotson;Spotify - Cervelo;30;31;72.22;72.16;-0.06;Active
Fernando Barceló;Swiss Re - BMC;31;32;70.48;70.42;-0.06;Active
Suguru Tokuda;Vereinslos / Free Agent;33;34;59.38;59.32;-0.06;Active
Diego Pablo Sevilla;Nintendo - Colnago;31;32;69.09;69.03;-0.06;Active
Attilio Viviani;Vereinslos / Free Agent;30;31;66.89;66.83;-0.06;Active
Gonçalo Leaça;Bosch - Deuter;29;30;66.18;66.12;-0.06;Active
Sven Burger;Leica - Trek;30;31;65.35;65.29;-0.06;Active
Mikkel Øritsland;Vereinslos / Free Agent;31;32;63.35;63.29;-0.06;Active
Artur Sowinski;Endura - Vittoria;30;31;66.59;66.53;-0.06;Active
Jonas Hjorth;Vereinslos / Free Agent;34;35;61.38;61.32;-0.06;Active
Charlie Tanfield;Vereinslos / Free Agent;30;31;65.81;65.75;-0.06;Active
Roger Adrià;Spotify - Cervelo;29;30;74.24;74.18;-0.06;Active
Jon Agirre;Generali - Mammut;29;30;69.74;69.68;-0.06;Active
José Alfredo Rodríguez;Vereinslos / Free Agent;30;31;63.46;63.40;-0.06;Active
Michael Taylor;Vereinslos / Free Agent;33;34;54.10;54.04;-0.06;Active
Vince Gerits;Vereinslos / Free Agent;29;30;63.76;63.70;-0.06;Active
Facundo Andres Rioja;Vereinslos / Free Agent;31;32;58.09;58.03;-0.06;Active
Steven Manuel Cuesta;Vereinslos / Free Agent;32;33;62.80;62.74;-0.06;Active
Fernando Contreras;Vereinslos / Free Agent;30;31;62.45;62.39;-0.06;Active
Robinson López;Vereinslos / Free Agent;30;31;66.02;65.96;-0.06;Active
Tomá Kalojíros;Vereinslos / Free Agent;32;33;65.31;65.25;-0.06;Active
Alexander Gil;Endura - Vittoria;34;35;65.77;65.71;-0.06;Active
Stephen Schaefer;Vereinslos / Free Agent;30;31;61.47;61.41;-0.06;Active
Daan Mariën;Vereinslos / Free Agent;28;29;63.68;63.62;-0.06;Active
Mantas Janukevicius;Vereinslos / Free Agent;28;29;61.30;61.24;-0.06;Active
Noah Fries;Vereinslos / Free Agent;29;30;55.71;55.65;-0.06;Active
Richard Arnopol;Vereinslos / Free Agent;35;36;63.87;63.81;-0.06;Active
Rui Carvalho;Alstom - Ghost;32;33;65.97;65.91;-0.06;Active
Przemyslaw Kotulski;Vereinslos / Free Agent;27;28;59.11;59.05;-0.06;Active
José Tito Hernández;Vereinslos / Free Agent;33;34;62.62;62.56;-0.06;Active
Hugo Forssell;Vereinslos / Free Agent;28;29;64.33;64.27;-0.06;Active
Victor Hillerström Rundh;Vereinslos / Free Agent;34;35;60.18;60.12;-0.06;Active
Jenthe Biermans;Generali - Mammut;31;32;70.15;70.08;-0.07;Active
Jonas Rickaert;Swiss Re - BMC;33;34;70.69;70.62;-0.07;Active
Jakub Kaczmarek;Ericsson - Thule;33;34;68.04;67.97;-0.07;Active
Tao Geoghegan Hart;Falke - Scott;32;33;73.08;73.01;-0.07;Active
Tobias Nolde;Vereinslos / Free Agent;28;29;65.62;65.55;-0.07;Active
Matteo Badilatti;Generali - Mammut;34;35;70.16;70.09;-0.07;Active
Stephen Bassett;Vereinslos / Free Agent;32;33;65.42;65.35;-0.07;Active
Jordi Sloof;Vereinslos / Free Agent;31;32;64.08;64.01;-0.07;Active
Christopher Prendergast;Vereinslos / Free Agent;32;33;63.07;63.00;-0.07;Active
Erik Aagaard;Vereinslos / Free Agent;30;31;58.10;58.03;-0.07;Active
Leigh Phillips;Vereinslos / Free Agent;29;30;55.62;55.55;-0.07;Active
Will Gleason;Vereinslos / Free Agent;34;35;59.68;59.61;-0.07;Active
José Castillo;Vereinslos / Free Agent;32;33;62.92;62.85;-0.07;Active
