Fahrer;Team;Alter Start;Alter Ende;Overall Start;Overall Ende;Entwicklung;Status
Vincent Arhie;Vereinslos / Free Agent;28;33;64.38;64.13;-0.25;Retired
Thomas Clapasson;Vereinslos / Free Agent;28;33;54.49;54.24;-0.25;Active
Josten Vaidem;Vereinslos / Free Agent;32;37;57.18;56.93;-0.25;Retired
Davide Boscaro;Vereinslos / Free Agent;26;31;61.96;61.71;-0.25;Active
Francisco Morais;Vereinslos / Free Agent;28;33;61.86;61.61;-0.25;Active
Bradley Symonds;Vereinslos / Free Agent;29;34;65.23;64.98;-0.25;Active
Filippo Dignani;Vereinslos / Free Agent;25;30;61.16;60.91;-0.25;Active
Mattéo Vercher;VW - Continental - Rose;26;31;70.02;69.77;-0.25;Active
Agustin Marcelo Martinez;Vereinslos / Free Agent;29;34;63.14;62.89;-0.25;Active
Mathias Kirk;Vereinslos / Free Agent;31;36;59.98;59.73;-0.25;Active
Iván García Cortina;Falke - Scott;31;36;72.52;72.26;-0.26;Retired
Colby Lange;Vereinslos / Free Agent;28;33;61.98;61.72;-0.26;Active
Jakub Toupalík;Vereinslos / Free Agent;25;30;66.38;66.12;-0.26;Active
Renus Uhiriwe;Vereinslos / Free Agent;26;31;63.95;63.69;-0.26;Active
Oyvind Fløtten;Vereinslos / Free Agent;28;33;63.48;63.22;-0.26;Active
Rodrigo Caixas;Vereinslos / Free Agent;26;31;65.50;65.24;-0.26;Active
Gleb Karpenko;Vereinslos / Free Agent;25;30;63.87;63.61;-0.26;Active
Junki Kimura;Vereinslos / Free Agent;28;33;62.05;61.79;-0.26;Active
Kelvin van den Dool;Vereinslos / Free Agent;31;36;61.63;61.37;-0.26;Active
Carl Jolly;Vereinslos / Free Agent;27;32;62.84;62.58;-0.26;Active
Simon Baldus;Vereinslos / Free Agent;27;32;60.97;60.70;-0.27;Active
Robert Scott;Vereinslos / Free Agent;28;33;67.15;66.88;-0.27;Active
David González;Orange - Ridley;31;36;69.66;69.39;-0.27;Active
Juan Pedro López;Falke - Scott;29;34;71.92;71.65;-0.27;Active
Filippo Tagliani;Ortlieb - Sony;31;36;65.54;65.27;-0.27;Active
Miguel Moya Cano;Vereinslos / Free Agent;27;32;63.07;62.80;-0.27;Active
Kyotaro Mochidome;Vereinslos / Free Agent;30;35;55.37;55.10;-0.27;Retired
Hailemelekot Hailu;Vereinslos / Free Agent;32;37;61.07;60.80;-0.27;Retired
Jonathan Couanon;BASF - Selle Italia;30;35;65.92;65.65;-0.27;Retired
Tom Van Asbroeck;Orange - Ridley;37;42;71.13;70.85;-0.28;Retired
Adam Yates;Michelin - Look;34;39;75.68;75.40;-0.28;Retired
Kahiri Endeler;Vereinslos / Free Agent;30;35;57.49;57.21;-0.28;Active
Nils Eekhoff;SAP - Canyon;29;34;71.00;70.72;-0.28;Active
Emmanuel Morin;Google - Pinarello;32;37;67.99;67.71;-0.28;Retired
Elliot Schultz;Vereinslos / Free Agent;26;31;66.69;66.41;-0.28;Active
Mattia Bais;Nintendo - Colnago;30;35;70.55;70.27;-0.28;Retired
Enrique Luis Díaz Cedeño;Vereinslos / Free Agent;34;39;62.33;62.05;-0.28;Retired
Daniel Vold;Vereinslos / Free Agent;25;30;63.22;62.94;-0.28;Active
Niek Hoornsman;Vereinslos / Free Agent;25;30;63.05;62.77;-0.28;Active
Pedro Miguel Lopes;Vereinslos / Free Agent;28;33;61.16;60.88;-0.28;Active
Nicholas Spinelli;Vereinslos / Free Agent;26;31;61.52;61.24;-0.28;Active
Michael Foley;Vereinslos / Free Agent;28;33;62.64;62.36;-0.28;Active
Maxime Richard;Vereinslos / Free Agent;27;32;63.69;63.41;-0.28;Active
Magnus Frydenlund;Vereinslos / Free Agent;30;35;58.60;58.32;-0.28;Retired
Quentin Pacher;AXA - Lindt;35;40;73.30;73.01;-0.29;Retired
Francisco Pereira;Vereinslos / Free Agent;26;31;63.14;62.85;-0.29;Active
Diogo Narciso;Vereinslos / Free Agent;25;30;65.07;64.78;-0.29;Active
Marius Hofmeester;Vereinslos / Free Agent;28;33;61.52;61.23;-0.29;Active
Frederik Frison;Philips - Santander;34;39;69.44;69.15;-0.29;Retired
Miron Lipp;Vereinslos / Free Agent;26;31;60.12;59.83;-0.29;Active
Daniel Muñoz;Vereinslos / Free Agent;30;35;64.94;64.65;-0.29;Active
Daan van Sintmaartensdijk;Vereinslos / Free Agent;29;34;65.25;64.96;-0.29;Active
Johan Jacobs;Michelin - Look;30;35;70.64;70.35;-0.29;Active
Liam Slock;Ferrero - Giro;26;31;68.69;68.40;-0.29;Active
Arne Santy;Vereinslos / Free Agent;26;31;64.40;64.11;-0.29;Active
Martin Szokody;Vereinslos / Free Agent;28;33;63.63;63.34;-0.29;Active
Tyler Stites;Orange - Ridley;29;34;69.96;69.67;-0.29;Retired
Simon Andreassen;Vereinslos / Free Agent;29;34;62.39;62.10;-0.29;Active
Franklin Chacón;Vereinslos / Free Agent;28;33;61.12;60.83;-0.29;Active
Daichi Tomio;Vereinslos / Free Agent;30;35;60.49;60.20;-0.29;Active
Cyrill Steinacher;Vereinslos / Free Agent;28;33;54.64;54.35;-0.29;Active
Naoki Kojima;Vereinslos / Free Agent;26;31;64.59;64.30;-0.29;Active
Ayco Bastiaens;Dassault - Time;31;36;65.57;65.28;-0.29;Active
Guillaume Dauschy;Statkraft - Colnago;28;33;66.12;65.83;-0.29;Active
Mads Søgaard;Vereinslos / Free Agent;30;35;62.38;62.09;-0.29;Retired
Magnus Cort Nielsen;Ferrero - Giro;34;39;74.24;73.94;-0.30;Retired
Brady Gilmore;VW - Continental - Rose;26;31;69.21;68.91;-0.30;Active
Will Duffy;Vereinslos / Free Agent;28;33;58.32;58.02;-0.30;Active
Andrea Vendrame;Lego - Bianchi;32;37;72.66;72.36;-0.30;Retired
Michele Scartezzini;Vereinslos / Free Agent;35;40;63.37;63.07;-0.30;Retired
Cyril Barthe;Novartis - SRM;31;36;70.32;70.02;-0.30;Retired
Tomasz Budzinski;Vereinslos / Free Agent;29;34;68.06;67.76;-0.30;Retired
Simone Sanò;Vereinslos / Free Agent;29;34;60.61;60.31;-0.30;Active
Karol Ostaszewski;Vereinslos / Free Agent;28;33;61.15;60.85;-0.30;Active
Leigh Phillips;Vereinslos / Free Agent;29;34;55.62;55.32;-0.30;Retired
Rene Corella;Vereinslos / Free Agent;35;40;58.42;58.12;-0.30;Retired
Julián Molano;Vereinslos / Free Agent;29;34;63.47;63.17;-0.30;Active
Maxime Jolly;Vereinslos / Free Agent;26;31;64.09;63.79;-0.30;Active
Filip Karlsson;Vereinslos / Free Agent;26;31;55.54;55.24;-0.30;Active
Christian Gorm;Vereinslos / Free Agent;29;34;64.30;64.00;-0.30;Active
Sam Kettlewell;Vereinslos / Free Agent;25;30;60.22;59.92;-0.30;Active
Dawit Teweldbrhan;Vereinslos / Free Agent;28;33;56.93;56.62;-0.31;Active
Emiliano Trozzi;Vereinslos / Free Agent;32;37;60.60;60.29;-0.31;Retired
Masahiro Okochi;Vereinslos / Free Agent;26;31;61.86;61.55;-0.31;Active
Amanuel Ghebreigzabhier;Danone - Fizik;32;37;69.81;69.50;-0.31;Retired
Kevin Colleoni;Toyota - Lapierre;27;32;69.52;69.21;-0.31;Active
Fred Wright;Lego - Bianchi;28;33;73.22;72.91;-0.31;Active
Noah De Graef;Vereinslos / Free Agent;25;30;63.73;63.42;-0.31;Active
Kento Omachi;Vereinslos / Free Agent;29;34;60.82;60.51;-0.31;Active
David Santiago Gómez;Vereinslos / Free Agent;28;33;63.74;63.43;-0.31;Active
Alexandre Jamet;Haribo - Specialized;34;39;64.86;64.55;-0.31;Retired
Jan Ryba;Vereinslos / Free Agent;32;37;61.01;60.70;-0.31;Retired
Kodai Abe;Vereinslos / Free Agent;31;36;56.90;56.59;-0.31;Retired
Toni Franz;Vereinslos / Free Agent;30;35;62.67;62.36;-0.31;Active
Shoki Kawano;Vereinslos / Free Agent;27;32;62.87;62.56;-0.31;Active
Takuya Yoshioka;Vereinslos / Free Agent;28;33;54.45;54.14;-0.31;Active
Peter Fuller;Vereinslos / Free Agent;37;42;54.64;54.33;-0.31;Retired
Leo Charrois;Vereinslos / Free Agent;28;33;61.06;60.75;-0.31;Active
Alex Kirsch;Philips - Santander;35;40;72.46;72.14;-0.32;Retired
Aamund Grøndahl Jansen;Vereinslos / Free Agent;33;38;66.96;66.64;-0.32;Retired
Mike Vliek;Vereinslos / Free Agent;26;31;61.85;61.53;-0.32;Active
Gianni Moscon;SAP - Canyon;33;38;70.65;70.33;-0.32;Retired
Georg Zimmermann;Shimano - Tissot;29;34;73.19;72.87;-0.32;Active
Adrien Garel;Vereinslos / Free Agent;31;36;62.71;62.39;-0.32;Retired
Tom Paquot;Allianz - Giant;27;32;68.66;68.34;-0.32;Active
Iver Skaarseth;Vereinslos / Free Agent;29;34;59.81;59.49;-0.32;Active
Xabier Mikel Azparren;AXA - Lindt;28;33;68.93;68.61;-0.32;Active
Maksim Bilyi;Siemens - Wahoo;26;31;65.50;65.18;-0.32;Active
Conor Schunk;Vereinslos / Free Agent;28;33;63.13;62.81;-0.32;Active
Joseph Sutton;Vereinslos / Free Agent;29;34;59.29;58.97;-0.32;Active
Sadikou Kossoko;Vereinslos / Free Agent;28;33;61.67;61.35;-0.32;Active
Philippe Schmit;Vereinslos / Free Agent;31;36;62.03;61.71;-0.32;Active
Lukas Meiler;Haribo - Specialized;32;37;66.19;65.86;-0.33;Retired
José María García;Lavazza - Pirelli;28;33;68.07;67.74;-0.33;Active
Jasper Haest;Ricola - Simplon;28;33;67.22;66.89;-0.33;Active
Jan Stöckli;Vattenfall - Focus;28;33;65.82;65.49;-0.33;Active
Michael Kukrle;Barilla - Zwift;32;37;67.70;67.37;-0.33;Retired
Antonio Angulo;Generali - Mammut;35;40;69.45;69.12;-0.33;Retired
Clément Russo;Novartis - SRM;32;37;71.92;71.59;-0.33;Retired
Johan Price-Pejtersen;Oatly - Shimano;28;33;68.46;68.13;-0.33;Active
Fabian Steininger;Vereinslos / Free Agent;26;31;64.18;63.85;-0.33;Active
Masahiro Ishigami;Vereinslos / Free Agent;29;34;65.02;64.69;-0.33;Retired
Tom Donnenwirth;Shimano - Tissot;29;34;70.49;70.16;-0.33;Active
Nahom Mekonen;Vereinslos / Free Agent;25;30;63.74;63.41;-0.33;Active
Wilmar Paredes;Vereinslos / Free Agent;31;36;68.53;68.20;-0.33;Active
Ane Skok;Oatly - Shimano;26;31;66.32;65.99;-0.33;Active
Antonin Souchon;Vereinslos / Free Agent;25;30;64.91;64.58;-0.33;Active
Miguel Ángel Fernández;Statkraft - Colnago;30;35;66.94;66.61;-0.33;Active
Dimitri Bussard;Vereinslos / Free Agent;30;35;63.00;62.67;-0.33;Active
Iúri Leitão;Endura - Vittoria;29;34;67.81;67.48;-0.33;Active
Felix Stehli;Ricola - Simplon;26;31;66.13;65.80;-0.33;Active
George Kimber;Vereinslos / Free Agent;27;32;63.01;62.68;-0.33;Active
Jasper De Buyst;Michelin - Look;33;38;69.90;69.56;-0.34;Retired
Michele Gazzoli;VW - Continental - Rose;28;33;69.42;69.08;-0.34;Active
Michael Gogl;VW - Continental - Rose;33;38;70.58;70.24;-0.34;Retired
Alessandro Tuscano;Vereinslos / Free Agent;27;32;60.72;60.38;-0.34;Active
Fausto Masnada;Google - Pinarello;33;38;70.46;70.12;-0.34;Retired
Marc Oliver Pritzen;Vereinslos / Free Agent;27;32;65.38;65.04;-0.34;Active
Lucas Daugé;Vereinslos / Free Agent;30;35;62.65;62.31;-0.34;Active
Sebastian Niehues;Vereinslos / Free Agent;27;32;63.41;63.07;-0.34;Active
André Rodrigues;Vereinslos / Free Agent;32;37;58.60;58.26;-0.34;Retired
Alex Durrant-Whyte;Vereinslos / Free Agent;29;34;59.64;59.30;-0.34;Retired
Nicolas Marini;Vereinslos / Free Agent;33;38;63.13;62.79;-0.34;Retired
Fabian Lung;Vereinslos / Free Agent;28;33;55.98;55.64;-0.34;Active
Eli Woodard;Vereinslos / Free Agent;27;32;58.34;58.00;-0.34;Active
Ben Carman;Vereinslos / Free Agent;32;37;64.28;63.94;-0.34;Retired
Rik Karier;Vereinslos / Free Agent;27;32;63.17;62.83;-0.34;Active
Andrea De Totto;Vereinslos / Free Agent;27;32;63.94;63.60;-0.34;Active
Tiesj Benoot;Toyota - Lapierre;33;38;74.31;73.96;-0.35;Retired
Lennard Kämna;Samsung - Cube;30;35;72.06;71.71;-0.35;Retired
Alessandro Motta;Vereinslos / Free Agent;25;30;64.02;63.67;-0.35;Active
Finn Crockett;ING - Schwalbe;28;33;68.49;68.14;-0.35;Active
Hernán Aguirre;Vereinslos / Free Agent;31;36;63.19;62.84;-0.35;Retired
Thomas Denis;Vereinslos / Free Agent;29;34;61.68;61.33;-0.35;Active
Suguru Tokuda;Vereinslos / Free Agent;33;38;59.38;59.03;-0.35;Retired
Luca Covili;Danone - Fizik;30;35;70.45;70.10;-0.35;Active
Stefano Oldani;Toyota - Lapierre;29;34;70.98;70.63;-0.35;Active
Hugo Nunes;Dassault - Time;30;35;66.27;65.92;-0.35;Active
Meindert Weulink;Vereinslos / Free Agent;28;33;67.02;66.67;-0.35;Active
Gonçalo Carvalho;Vereinslos / Free Agent;29;34;64.36;64.01;-0.35;Active
Guillaume Visser;Vereinslos / Free Agent;26;31;65.45;65.10;-0.35;Active
Célestin Guillon;Generali - Mammut;31;36;69.13;68.78;-0.35;Active
Oskar Ulrik Winkler;Vereinslos / Free Agent;27;32;59.43;59.08;-0.35;Active
Brent Clé;Vereinslos / Free Agent;31;36;63.15;62.80;-0.35;Active
Soichiro Takahashi;Vereinslos / Free Agent;30;35;52.16;51.81;-0.35;Retired
Yeison Alejandro Rincón;Vereinslos / Free Agent;29;34;62.53;62.18;-0.35;Active
Meron Teshome Hagos;Vereinslos / Free Agent;34;39;62.35;62.00;-0.35;Retired
Vladyslav Makogon;Vereinslos / Free Agent;31;36;60.54;60.19;-0.35;Retired
Ivan Gabriel Ruiz;Vereinslos / Free Agent;28;33;57.52;57.17;-0.35;Active
Olivier Péloquin;Vereinslos / Free Agent;30;35;59.24;58.89;-0.35;Retired
Léandre Huck;Vereinslos / Free Agent;26;31;64.23;63.88;-0.35;Active
David Kevin Simbana;Vereinslos / Free Agent;28;33;59.65;59.30;-0.35;Active
Bruno Armirail;ING - Schwalbe;33;38;72.43;72.07;-0.36;Retired
Gustas Raugala;Vereinslos / Free Agent;25;30;56.91;56.55;-0.36;Active
Eddie Dunbar;Philips - Santander;30;35;72.92;72.56;-0.36;Retired
Remco Evenepoel;Decathlon - Renault;27;32;78.22;77.86;-0.36;Active
Brandon Rivera;VW - Continental - Rose;31;36;72.68;72.32;-0.36;Active
Linus Rosner;Vereinslos / Free Agent;26;31;63.63;63.27;-0.36;Active
José Félix Parra;Orange - Ridley;30;35;70.80;70.44;-0.36;Active
Leon Echtermann;Vereinslos / Free Agent;30;35;58.13;57.77;-0.36;Retired
Fabrice Tchofor;Vereinslos / Free Agent;29;34;58.44;58.08;-0.36;Active
Valentin Darbellay;SMA Solar - Bell;29;34;67.79;67.43;-0.36;Active
Fernando Contreras;Vereinslos / Free Agent;30;35;62.45;62.09;-0.36;Retired
Martin Meciar;Vereinslos / Free Agent;26;31;58.70;58.34;-0.36;Active
Kent Ross;Vereinslos / Free Agent;30;35;64.12;63.76;-0.36;Active
Jakob Reiter;Vereinslos / Free Agent;27;32;60.54;60.18;-0.36;Active
Cristian Rocchetta;Vereinslos / Free Agent;29;34;64.39;64.03;-0.36;Active
Takahiro Koyama;Vereinslos / Free Agent;30;35;60.01;59.65;-0.36;Retired
Mitchell McLaughlin;Vereinslos / Free Agent;29;34;60.63;60.27;-0.36;Active
Daan Soete;Vereinslos / Free Agent;32;37;65.67;65.31;-0.36;Retired
Zsombor Palumby;Vereinslos / Free Agent;31;36;61.50;61.14;-0.36;Retired
Bram Rombouts;Vereinslos / Free Agent;32;37;57.70;57.34;-0.36;Retired
Milan Vader;Orange - Ridley;31;36;70.83;70.47;-0.36;Active
Christian Rush;Vereinslos / Free Agent;25;30;59.44;59.08;-0.36;Active
Nicholas Tabares;Vereinslos / Free Agent;26;31;61.60;61.24;-0.36;Active
Johannes Banzer;Vereinslos / Free Agent;28;33;60.87;60.51;-0.36;Active
Tao Geoghegan Hart;Falke - Scott;32;37;73.08;72.71;-0.37;Retired
Davide Ballerini;Philips - Santander;32;37;72.94;72.57;-0.37;Active
Mark Stewart;Vereinslos / Free Agent;31;36;68.33;67.96;-0.37;Active
Alexander Cepeda;Novartis - SRM;29;34;70.73;70.36;-0.37;Active
Emanuel Duarte;Vereinslos / Free Agent;30;35;66.75;66.38;-0.37;Active
Facundo Andres Rioja;Vereinslos / Free Agent;31;36;58.09;57.72;-0.37;Retired
Patrick Dolleschall;Vereinslos / Free Agent;34;39;60.29;59.92;-0.37;Retired
Francisco García Rus;Vereinslos / Free Agent;35;40;62.33;61.96;-0.37;Retired
Ollie Jones;Vereinslos / Free Agent;31;36;64.73;64.36;-0.37;Retired
Oliver Hucks;Vereinslos / Free Agent;28;33;59.99;59.61;-0.38;Active
Alwyn Steenkamp;Vereinslos / Free Agent;30;35;55.51;55.13;-0.38;Active
Niklas Larsen;Vereinslos / Free Agent;30;35;68.31;67.93;-0.38;Active
Tobias Foss;Google - Pinarello;30;35;73.42;73.04;-0.38;Active
Julius Johansen;Google - Pinarello;27;32;68.21;67.83;-0.38;Active
Lars Boven;Toyota - Lapierre;25;30;70.55;70.17;-0.38;Active
Jokin Murguialday;SMA Solar - Bell;27;32;67.97;67.59;-0.38;Active
Gavin Hoover;Vereinslos / Free Agent;29;34;62.74;62.36;-0.38;Active
Edison Muñoz;Vereinslos / Free Agent;32;37;63.93;63.55;-0.38;Active
Tomá Badinský;Vereinslos / Free Agent;26;31;58.30;57.92;-0.38;Active
Filip Helta;Vereinslos / Free Agent;29;34;62.67;62.29;-0.38;Active
Giulio Masotto;Vereinslos / Free Agent;28;33;64.87;64.49;-0.38;Active
Maarten Verheyen;Vereinslos / Free Agent;28;33;63.53;63.15;-0.38;Retired
Olav Wallinga;Vereinslos / Free Agent;30;35;58.79;58.41;-0.38;Active
Luca Schatti;Vereinslos / Free Agent;27;32;57.39;57.00;-0.39;Active
Lars Heiniger;Vereinslos / Free Agent;26;31;58.20;57.81;-0.39;Active
Erik Diertens;Vereinslos / Free Agent;28;33;57.35;56.96;-0.39;Active
Aldemar Reyes;Patagonia - Fuji;32;37;67.32;66.93;-0.39;Active
Vincent Hoppezak;Vereinslos / Free Agent;28;33;64.28;63.89;-0.39;Active
Louis Pijourlet;Vereinslos / Free Agent;31;36;64.87;64.48;-0.39;Retired
Harold Tejada;Ferrero - Giro;30;35;73.16;72.77;-0.39;Retired
Hamish Beadle;Vereinslos / Free Agent;29;34;65.43;65.04;-0.39;Active
Jonas Hjorth;Vereinslos / Free Agent;34;39;61.38;60.99;-0.39;Retired
Ben Spenceley;Vereinslos / Free Agent;27;32;59.25;58.86;-0.39;Active
Gerardo Matías Tivani;Vereinslos / Free Agent;36;41;64.86;64.47;-0.39;Retired
Adrien Millat;Vereinslos / Free Agent;25;30;61.52;61.13;-0.39;Active
Cameron Scott;Vereinslos / Free Agent;29;34;66.76;66.37;-0.39;Active
Gastón Moya;Vereinslos / Free Agent;30;35;60.17;59.78;-0.39;Retired
Marc Soler;Spotify - Cervelo;33;38;74.14;73.74;-0.40;Retired
Jordan Giles;Vereinslos / Free Agent;28;33;60.89;60.49;-0.40;Active
James Shaw;Ikea - Adidas;31;36;71.94;71.54;-0.40;Active
Bram Welten;Ricola - Simplon;30;35;67.59;67.19;-0.40;Active
Matthias Jeindl;Vereinslos / Free Agent;26;31;58.22;57.82;-0.40;Active
Nicolas Breuillard;VW - Continental - Rose;27;32;70.66;70.26;-0.40;Active
Gorka Sorarrain;Ikea - Adidas;31;36;68.28;67.88;-0.40;Active
Wladimir Estefano Martínez;Vereinslos / Free Agent;29;34;60.28;59.88;-0.40;Retired
Michael Habtom Tesfamaryam;Vereinslos / Free Agent;36;41;62.55;62.15;-0.40;Retired
Asier Pablo González;Vereinslos / Free Agent;27;32;63.38;62.98;-0.40;Active
Gaspar Gonçalves;Leica - Trek;32;37;65.88;65.48;-0.40;Active
Leonel Quintero;Oatly - Shimano;30;35;67.03;66.63;-0.40;Active
Darnell Moore;Vereinslos / Free Agent;30;35;62.27;61.87;-0.40;Active
Shemu Nsengiyumva;Vereinslos / Free Agent;29;34;63.21;62.81;-0.40;Active
Ádám Pápai;Vereinslos / Free Agent;32;37;60.97;60.57;-0.40;Retired
Richard Huera;Vereinslos / Free Agent;28;33;65.53;65.13;-0.40;Retired
Eimantas Gudikis;Vereinslos / Free Agent;35;40;59.38;58.98;-0.40;Retired
Richard Arnopol;Vereinslos / Free Agent;35;40;63.87;63.47;-0.40;Retired
Juan Diego Hoyos;Vereinslos / Free Agent;30;35;64.75;64.35;-0.40;Active
Mikel Bizkarra;Philips - Santander;37;42;70.27;69.86;-0.41;Retired
Arnaud Démare;Orange - Ridley;35;40;71.11;70.70;-0.41;Retired
Tim Bierkens;Vereinslos / Free Agent;27;32;62.23;61.82;-0.41;Active
Erlend Blikra;Vaude - Garmin;30;35;68.94;68.53;-0.41;Retired
Lorenzo Marenzi;Vereinslos / Free Agent;28;33;58.97;58.56;-0.41;Active
Timo Bottin;Vereinslos / Free Agent;31;36;62.84;62.43;-0.41;Retired
Sean Christian;Vereinslos / Free Agent;25;30;65.04;64.63;-0.41;Active
Adam Mitchell;SMA Solar - Bell;25;30;66.07;65.66;-0.41;Active
Dominik Röber;Ricola - Simplon;27;32;66.11;65.70;-0.41;Active
Michael Schwarzmann;Statkraft - Colnago;36;41;67.95;67.53;-0.42;Retired
Aaron Gate;Falke - Scott;36;41;71.62;71.20;-0.42;Retired
Lucas Gaday Orozco;Vereinslos / Free Agent;34;39;62.76;62.34;-0.42;Retired
Daire Feeley;Vereinslos / Free Agent;30;35;64.08;63.66;-0.42;Retired
Sebastian Berwick;Deutsche Bahn - Stevens;27;32;68.57;68.15;-0.42;Active
Andrea Bagioli;Toyota - Lapierre;28;33;73.57;73.15;-0.42;Active
Jonas Geens;Vereinslos / Free Agent;28;33;68.61;68.19;-0.42;Active
Yutaro Nishihara;Vereinslos / Free Agent;27;32;57.03;56.61;-0.42;Active
Tim Shoreman;Vereinslos / Free Agent;27;32;62.11;61.69;-0.42;Active
Tommy Feng;Vereinslos / Free Agent;29;34;57.91;57.49;-0.42;Active
Matthew King;Vereinslos / Free Agent;31;36;63.89;63.47;-0.42;Retired
Daniel Felipe Martínez;ING - Schwalbe;31;36;75.27;74.84;-0.43;Retired
Aurélien Biebuyck;Vereinslos / Free Agent;30;35;61.76;61.33;-0.43;Active
Mikel Retegi;Ericsson - Thule;26;31;68.73;68.30;-0.43;Active
Alessandro Iacchi;Sennheiser - Michelin;28;33;65.68;65.25;-0.43;Active
Vitaliy Hryniv;Vereinslos / Free Agent;32;37;61.59;61.16;-0.43;Retired
Luke Burns;Vereinslos / Free Agent;29;34;67.44;67.01;-0.43;Active
Argus de los Santos;Vereinslos / Free Agent;27;32;60.90;60.47;-0.43;Active
Marius Cordier;Vereinslos / Free Agent;36;41;60.31;59.88;-0.43;Retired
Louis Perriman;Vereinslos / Free Agent;32;37;58.46;58.03;-0.43;Retired
Kamil Malecki;Allianz - Giant;31;36;68.91;68.47;-0.44;Retired
Sjoerd Bax;AXA - Lindt;31;36;71.74;71.30;-0.44;Active
Albert Torres;SAP - Canyon;37;42;70.21;69.77;-0.44;Retired
Alan Riou;Vereinslos / Free Agent;30;35;67.24;66.80;-0.44;Retired
Francisco Campos;Vereinslos / Free Agent;29;34;64.77;64.33;-0.44;Active
Jean-Louis Le Ny;Vereinslos / Free Agent;29;34;66.89;66.45;-0.44;Active
Vince Gerits;Vereinslos / Free Agent;29;34;63.76;63.32;-0.44;Retired
Matteo Pongiluppi;Vereinslos / Free Agent;26;31;61.11;60.67;-0.44;Active
Ködy Babler;Vereinslos / Free Agent;32;37;59.55;59.11;-0.44;Retired
Sean Guydish;Vereinslos / Free Agent;27;32;61.29;60.85;-0.44;Active
Joshua Beikoff;Vereinslos / Free Agent;28;33;62.08;61.64;-0.44;Active
Emil Åberg;Vereinslos / Free Agent;28;33;53.27;52.83;-0.44;Active
Matteo Badilatti;Generali - Mammut;34;39;70.16;69.71;-0.45;Retired
Andreas Leknessund;AXA - Lindt;28;33;72.35;71.90;-0.45;Active
Richard Holec;Vereinslos / Free Agent;28;33;63.55;63.10;-0.45;Active
Gil D'Heygere;Vereinslos / Free Agent;29;34;63.68;63.23;-0.45;Active
Juan Martin Boldú;Vereinslos / Free Agent;31;36;58.81;58.36;-0.45;Active
Shiryu Handa;Vereinslos / Free Agent;29;34;57.47;57.02;-0.45;Active
Gert Kivistik;Vereinslos / Free Agent;31;36;64.58;64.13;-0.45;Active
Felix Drouin;Vereinslos / Free Agent;27;32;59.06;58.61;-0.45;Active
Cai Davies;Vereinslos / Free Agent;29;34;61.47;61.01;-0.46;Active
Mark Donovan;Microsoft - Tacx;28;33;71.72;71.26;-0.46;Active
Aron Aytsegeb;Vereinslos / Free Agent;29;34;53.62;53.16;-0.46;Active
Antony Chamerat-Dumont;Ortlieb - Sony;33;38;65.53;65.07;-0.46;Retired
Oliver Anderson;Vereinslos / Free Agent;32;37;62.42;61.96;-0.46;Retired
Nozomu Onodera;Vereinslos / Free Agent;29;34;56.81;56.35;-0.46;Active
Corby Price;Vereinslos / Free Agent;31;36;59.86;59.40;-0.46;Active
Mathis Azzaro;Vereinslos / Free Agent;27;32;62.89;62.43;-0.46;Active
Bob Jungels;Novartis - SRM;34;39;72.48;72.01;-0.47;Retired
Roman Gladysh;Vereinslos / Free Agent;31;36;57.11;56.64;-0.47;Active
Óscar Moscardó;Vereinslos / Free Agent;29;34;62.16;61.69;-0.47;Active
Oliver Wood;Endura - Vittoria;31;36;65.39;64.92;-0.47;Active
Jeremie Ngendahayo;Vereinslos / Free Agent;26;31;63.03;62.56;-0.47;Active
Miroslav Lacu;Vereinslos / Free Agent;31;36;56.82;56.35;-0.47;Active
Jorge Gálvez López;Vereinslos / Free Agent;27;32;65.04;64.57;-0.47;Active
Tilen Finkt;Vereinslos / Free Agent;30;35;67.36;66.89;-0.47;Active
Yurgen Ramirez;Vereinslos / Free Agent;29;34;64.16;63.69;-0.47;Retired
Richard Habermann;Vereinslos / Free Agent;28;33;61.74;61.27;-0.47;Active
Simone Piccolo;Vereinslos / Free Agent;29;34;63.93;63.46;-0.47;Active
Timo de Jong;Vereinslos / Free Agent;28;33;68.03;67.55;-0.48;Active
Julien Van den Brande;Vereinslos / Free Agent;32;37;61.67;61.19;-0.48;Retired
